player_id,year,rank,name,position,height,weight,rating,high_school,city,state,committed_to,url
202500001,2025,1,Bryce Underwood,QB,"6' 3.5""",205 lbs,0.9998,Belleville,Belleville,MI,Michigan,https://247sports.com/player/bryce-underwood-46113169/
202500002,2025,2,Keelon Russell,QB,"6' 3""",175 lbs,0.9997,Duncanville,Duncanville,TX,Alabama,https://247sports.com/player/keelon-russell-46137983/
202500003,2025,3,Elijah Griffin,DL,"6' 5""",300 lbs,0.9992,Savannah Christian Prep,Savannah,GA,Georgia,https://247sports.com/player/elijah-griffin-46129369/
202500004,2025,4,Dakorien Moore,WR,"5' 11""",182 lbs,0.9981,Duncanville,Duncanville,TX,Oregon,https://247sports.com/player/dakorien-moore-46111842/
202500005,2025,5,Michael Fasusi,OT,"6' 5""",295 lbs,0.9977,Lewisville,Lewisville,TX,Oklahoma,https://247sports.com/player/michael-fasusi-46137521/
202500006,2025,6,David Sanders Jr.,OT,"6' 6""",290 lbs,0.9973,Providence Day School,Charlotte,NC,Tennessee,https://247sports.com/player/david-sanders-jr-46118364/
202500007,2025,7,Tavien St. Clair,QB,"6' 4""",225 lbs,0.9968,Bellefontaine,Bellefontaine,OH,Ohio State,https://247sports.com/player/tavien-st-clair-46133409/
202500008,2025,8,Devin Sanchez,CB,"6' 2""",180 lbs,0.9965,North Shore,Houston,TX,Ohio State,https://247sports.com/player/devin-sanchez-46129755/
202500009,2025,9,Isaiah Gibson,Edge,"6' 3.5""",270 lbs,0.9962,Warner Robins,Warner Robins,GA,Georgia,https://247sports.com/player/isaiah-gibson-46140759/
202500010,2025,10,Jonah Williams,S,"6' 3""",203 lbs,0.9962,Ball,Galveston,TX,Texas,https://247sports.com/player/jonah-williams-46130910/
202500011,2025,11,DJ Pickett,CB,"6' 4""",178 lbs,0.9943,Zephyrhills,Tampa,FL,LSU,https://247sports.com/player/dj-pickett-46112886/
202500012,2025,12,Justus Terry,DL,"6' 5""",290 lbs,0.9939,Manchester,Manchester,GA,Texas,https://247sports.com/player/justus-terry-46133662/
202500013,2025,13,Na'eem Offord,CB,"6' 1""",185 lbs,0.9936,Parker,Birmingham,AL,Oregon,https://247sports.com/player/naeem-offord-46136239/
202500014,2025,14,Dijon Lee Jr.,CB,"6' 4""",190 lbs,0.9926,Mission Viejo,Mission Viejo,CA,Alabama,https://247sports.com/player/dijon-lee-jr-46136898/
202500015,2025,15,Harlem Berry,RB,"5' 11""",175 lbs,0.9919,St. Martin's Episcopal School,Metairie,LA,LSU,https://247sports.com/player/harlem-berry-46134080/
202500016,2025,16,Andrew Babalola,OT,"6' 6""",290 lbs,0.9914,Blue Valley Northwest,Overland Park,KS,Michigan,https://247sports.com/player/andrew-babalola-46139854/
202500017,2025,17,Michael Carroll,IOL,"6' 6""",315 lbs,0.9909,IMG Academy,Bradenton,FL,Alabama,https://247sports.com/player/michael-carroll-46132645/
