player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Mason White,43872,S,OREGON ST,11,5,1,265,0,0,2,0,19
James Camden,53418,LB,W MICHIGAN,12,18,2,347,1,0,0,4,54
Iesa Jarmon,53981,CB,AKRON,1,0,0,102,0,0,0,0,0
Malik Denkins,55516,ED,C MICHIGAN,7,3,0,134,0,0,0,0,3
Shaun Myers,62235,LB,COLORADO,12,7,0,143,0,0,1,0,26
Will Whitson,64470,ED,MISS STATE,2,2,0,227,0,0,0,2,3
Mister Williams,70521,LB,S DIEGO ST,12,20,0,284,2,0,1,0,38
Ben Florentine,70644,DI,WYOMING,12,9,0,351,5,0,0,4,22
Korey Foreman,70831,ED,FRESNO ST,12,4,0,169,4,0,2,4,14
Calvin Pitcher,70877,LB,UAB,12,14,0,321,0,0,1,1,26
Tate Romney,70946,LB,ARIZONA ST,10,2,0,110,0,0,1,0,9
Domani Jackson,71370,CB,ALABAMA,13,4,0,103,0,0,1,0,33
Keanu Tanuvasa,71398,DI,BYU,12,9,0,128,2,0,0,2,12
Aaron Smith,71596,CB,NEW MEXICO,2,0,0,241,0,0,0,0,1
DJ Harvey,72089,CB,USC,7,2,0,326,0,0,1,0,3
Solomone Langi,72318,DI,S JOSE ST,11,8,0,285,2,0,0,2,9
Raider Damuni,72338,S,BYU,10,9,0,128,0,1,2,0,24
Justin Flowe,72388,LB,UNLV,9,5,0,325,0,0,1,0,5
Ian Shewell,72474,DI,ARIZONA ST,2,0,0,110,0,0,0,0,1
Jadon Pearson,72538,LB,FRESNO ST,12,20,0,169,2,0,1,0,70
Marco Notarainni,73389,LB,BOISE ST,12,14,0,120,9,0,1,1,47
Trent Whalen,73609,LB,ARKANSAS,6,0,0,111,1,0,0,0,7
Gio De Leon,73658,LB,BUFFALO,4,0,0,126,0,0,0,0,1
Cory Hall,73699,DI,UNLV,3,0,0,325,0,0,0,0,0
Taariq Al-Uqdah,74119,LB,WASHINGTON,3,1,0,340,0,0,0,1,13
Ryan Quintanar,74152,LB,USC,2,0,0,326,0,0,0,0,0
Justin Sinclair,74258,S,HAWAII,9,3,2,180,0,0,0,0,13
Zion Branch,74395,S,GEORGIA,8,1,0,173,0,0,0,0,20
Jaymar Mundy,75041,CB,OHIO,5,0,0,259,0,0,0,0,3
Silas Walters,75263,S,MIAMI OH,10,14,0,221,0,3,4,0,38
Aneesh Vyas,75285,DI,WYOMING,9,3,0,351,1,0,1,0,9
Bam Booker,76122,ED,BOWL GREEN,12,5,0,122,0,0,0,0,10
Solomon Vanhorse,78573,HB,INDIANA,1,0,0,190,0,0,0,0,0
Moroni Anae,81437,LB,UTAH,6,1,0,328,0,0,0,0,3
Brendon Harris,83446,S,MIDDLE TN,12,9,0,224,0,0,0,0,26
Jayden Dunlap,85725,CB,BYU,8,2,0,128,0,0,0,0,3
Gracen Halton,85774,DI,OKLAHOMA,13,7,0,261,3,0,0,5,17
Kalib Perry,86267,LB,LOUISVILLE,12,6,0,210,1,1,1,0,38
Blake Ruffin,86298,S,LOUISVILLE,6,3,0,210,0,0,0,0,3
Jalil Tucker,86578,CB,OREGON ST,11,3,0,265,1,1,2,0,23
Jackson Schulz,86773,S,KENTUCKY,5,2,0,202,0,0,1,0,2
Ceyair Wright,86877,CB,NEBRASKA,12,10,0,238,0,0,4,1,20
David Reese,90079,ED,SYRACUSE,12,4,0,304,2,0,0,3,21
Chance Tucker,90524,CB,NOTRE DAME,4,0,0,258,0,0,0,0,0
Ose Egbase,90529,ED,UNLV,12,6,1,325,0,0,0,2,11
Tyrice Ivy Jr.,90783,S,OREGON ST,1,4,0,265,0,0,0,0,3
Solomon Brown,97386,S,BUFFALO,12,10,1,126,0,1,4,0,42
Marvae Myers,97517,CB,MARSHALL,10,5,0,214,0,1,2,1,24
Jett Elad,97543,S,RUTGERS,12,15,1,278,2,2,2,0,62
Mohamed Toure,97751,LB,MIAMI FL,13,17,0,220,0,0,3,1,53
Zaylin Wood,97761,DI,VANDERBILT,12,7,0,333,3,1,0,5,10
Mark Davis,97886,CB,VANDERBILT,11,2,1,333,0,0,3,0,20
Shammond Cooper,97918,LB,AKRON,11,14,0,102,1,0,0,1,45
Anthonie Cooper,97970,DI,ARIZONA ST,11,1,0,110,2,1,0,2,2
Jalar Holley,97977,DI,CHARLOTTE,12,0,0,136,1,0,0,1,7
Richie Hagarty,98121,ED,NWESTERN,8,3,0,256,1,0,0,1,7
Myles Farmer,98122,S,APP STATE,5,1,0,108,0,0,0,0,4
Immanuel Hickman Sr.,98192,DI,VA TECH,12,8,1,337,1,0,0,0,6
Quindarius Dunnigan,98193,ED,MICH STATE,12,11,1,223,6,0,0,5,16
Zukudo Igwenagu,98305,ED,UMASS,11,3,0,216,1,0,0,0,11
Jalen Catalon,98867,S,MISSOURI,12,11,0,229,0,0,0,0,24
Taurean Carter II,98934,DI,COLORADO,6,1,0,143,0,0,0,0,3
Isaiah Gibson Sr.,98952,DI,SO MISS,12,6,0,296,0,0,0,0,9
Brandon Mack II,99105,ED,HOUSTON,12,11,2,182,4,0,0,5,20
Will Jones II,99276,S,N TEXAS,12,12,1,251,1,2,1,0,54
Logan Wilson,99280,CB,CINCINNATI,11,9,2,138,0,0,6,0,31
Isheem Young,99281,S,MEMPHIS,7,0,0,218,0,0,0,0,2
Virdel Edwards II,99286,CB,HAWAII,11,2,0,180,0,0,2,0,23
Deshawn McCuin,99502,CB,S DIEGO ST,10,2,0,284,0,1,1,0,9
Nate Temple,99726,ED,PITTSBURGH,11,2,0,268,3,0,0,0,7
Cecil Powell,99735,S,SM HOUSTON,11,6,1,281,1,1,2,1,43
Jordan Huff,99745,S,GA STATE,12,11,0,175,0,1,2,0,35
Antonio Clary,99757,S,VIRGINIA,9,5,0,335,1,2,0,0,12
Kenan Johnson,99761,CB,VIRGINIA,1,0,0,335,0,0,0,0,0
Rico Watson III,99809,ED,USF,12,6,0,327,1,1,0,2,31
Ben Smiley,99845,ED,UCONN,10,3,0,146,2,0,0,0,16
Blaine Spires,100324,ED,PITTSBURGH,8,3,0,268,2,0,0,2,10
Siale Taupaki,100432,DI,UCLA,12,3,0,324,2,0,0,1,10
Stephon Wright,100437,DI,UCONN,12,10,0,146,1,0,0,1,13
De'Jon Benton,100445,DI,HAWAII,11,9,1,180,7,0,0,7,19
Levani Damuni,100457,LB,UTAH,12,10,0,328,2,0,0,2,23
Sitiveni Havili Kaufusi,100595,ED,OKLA STATE,12,4,0,262,0,0,1,2,11
Naki Fahina,101179,DI,UTAH ST,5,1,0,329,0,0,0,0,5
Javin Wright,101373,LB,NEBRASKA,11,21,0,238,0,1,1,2,57
Smith Vilbert,101408,ED,N CAROLINA,12,10,1,245,1,0,0,2,17
Jalen Hunt,101456,ED,CINCINNATI,12,3,0,138,3,0,0,3,14
Joey Velazquez,101480,LB,OHIO STATE,1,0,0,260,0,0,0,0,0
Derik LeCaptain,101506,LB,MINNESOTA,3,1,0,225,0,0,0,0,1
Tate Hallock,101668,S,W MICHIGAN,12,13,1,347,0,2,2,1,46
Marlon Jones,101808,CB,VANDERBILT,7,1,0,333,0,0,0,0,8
Rushawn Lawrence,101911,DI,MINNESOTA,12,4,0,225,0,0,0,3,15
Brendan Harrington,102848,LB,GA SOUTHRN,12,20,0,174,0,1,1,0,67
Logan Lutui,103655,ED,BYU,12,11,0,128,2,1,2,1,29
Marcus Bellon,104082,WR,NEVADA,1,0,0,239,0,0,0,0,0
Noah Holmes,104560,LB,E CAROLINA,9,1,0,156,0,0,0,0,10
Jalen Bell,106404,DI,MEMPHIS,12,8,0,218,5,1,0,1,26
Clay Patterson,106446,DI,STANFORD,12,5,1,300,7,0,0,5,17
Marques White,108130,ED,UMASS,12,9,2,216,9,0,1,6,30
Tra Thomas,116043,ED,NC STATE,12,11,1,248,2,0,0,3,10
Elijah Culp,121345,CB,JAMES MAD,12,5,0,197,0,1,5,0,30
Sam Howard,121351,LB,TULANE,10,11,1,319,1,0,0,3,32
Caullin Lacy,121426,WR,LOUISVILLE,2,0,0,210,0,0,0,0,0
Tyrese Hopkins,121461,LB,LA MONROE,11,2,0,209,0,0,0,0,9
Kenneth Harris,121523,CB,OKLA STATE,12,4,0,262,1,0,8,1,29
Corbet Mims,121534,ED,JVILLE ST,9,1,0,196,0,0,0,0,3
Channing Canada,121668,CB,TCU,12,4,0,305,0,0,2,0,31
Isaiah Cash,121669,CB,VA TECH,12,11,0,337,2,1,1,0,28
Immanuel Bush,121724,DI,JAMES MAD,13,5,0,197,0,0,0,2,18
Jayshaun Coffman,121726,DI,LOUISVILLE,3,0,0,210,0,0,0,0,3
JoJo Evans Jr.,121728,S,LOUISVILLE,11,14,0,210,2,1,3,0,40
Kerion Martin,121739,LB,MARSHALL,12,12,0,214,4,0,1,2,37
Zane Porter,121745,LB,MARSHALL,2,1,0,214,0,0,0,0,1
Daytione Smith,121749,S,MARSHALL,12,13,0,214,0,3,5,0,41
An'Darius Coffey,121757,S,PURDUE,9,0,0,273,0,0,0,0,12
Devonte Golden-Nelson,121780,CB,W VIRGINIA,2,0,0,343,0,0,0,0,1
Jacob Busic,121837,ED,UCLA,12,2,0,324,0,0,0,1,14
Ajani Cuevas-Gillis,121841,S,MARSHALL,2,0,0,214,0,0,1,0,2
Jori Benson,122053,DI,W MICHIGAN,2,1,0,347,0,0,0,0,0
Rodney Johnson,122103,CB,LOUISVILLE,7,1,0,210,0,0,1,0,0
DeMonte Capehart,122144,DI,CLEMSON,12,5,0,140,3,0,0,1,16
Fred Davis II,122146,CB,NWESTERN,11,9,0,256,0,0,4,0,23
Malcolm Greene,122148,CB,UMASS,11,6,0,216,0,0,2,0,28
Tyler Venables,122163,S,CLEMSON,4,0,0,140,0,0,0,0,3
E.J. Williams Jr.,122164,WR,INDIANA,1,0,0,190,0,0,0,0,0
Tre Williams,122165,DI,MICHIGAN,12,3,0,222,2,0,0,0,14
Isaiah Dunson,122209,CB,GA STATE,3,0,0,175,0,0,0,0,2
Jamar Rucks,122252,ED,KENNESAW,11,5,0,200,1,0,0,0,4
Tony Anyanwu,122261,ED,RICE,12,10,1,275,8,0,0,5,32
Mike Harris,122269,S,S ALABAMA,12,8,1,288,0,0,0,0,19
A.J. McCarty,122274,CB,TEXAS TECH,12,4,0,315,1,0,1,0,12
Devin Neal,122278,S,VIRGINIA,12,23,0,335,0,0,4,1,50
Shane Bruce,122323,LB,COAST CAR,7,6,0,141,0,2,1,1,27
Gary Smith III,122388,DI,UCLA,12,4,0,324,0,0,0,1,35
Stephen Dix Jr.,122396,LB,ARKANSAS,12,21,0,111,1,0,0,1,51
Jadarius Green-McKnight,122399,S,MARSHALL,11,4,0,214,1,1,0,0,17
Bryan Robinson,122413,WR,MARSHALL,1,0,0,214,0,0,0,0,1
Tyler Bride,122432,S,JVILLE ST,1,0,0,196,0,0,0,0,1
Marques Watson-Trent,122461,LB,NEBRASKA,11,18,0,238,0,0,0,1,18
Jason Moore,122491,DI,GA TECH,12,12,1,176,0,0,0,1,10
Akelo Stone,122499,DI,GA TECH,8,3,0,176,0,0,0,4,9
Kenean Caldwell,122551,DI,KANSAS,12,3,0,198,0,0,0,1,21
Karon Prunty,122574,CB,WAKE,12,5,1,339,1,1,6,0,32
Tee Denson,122591,S,JVILLE ST,2,1,0,196,0,0,0,0,4
Beau Palmer,122610,LB,KANSAS ST,1,0,0,199,0,0,0,0,0
Cody Stufflebean,122619,ED,KANSAS ST,12,2,2,199,4,0,0,4,19
Caleb Anderson,122629,CB,MICHIGAN,6,1,0,222,0,0,0,0,6
Courtline Flowers,122635,CB,LA LAFAYET,11,4,1,207,0,2,2,1,41
Caleb Kibodi,122645,LB,LA LAFAYET,8,5,0,207,0,0,0,1,12
Jordan Lawson,122647,ED,LA LAFAYET,12,15,1,207,5,0,0,5,30
Dominique Ratcliff,122655,DI,INDIANA,12,1,0,190,1,0,0,1,10
Tyree Skipper,122660,S,LA LAFAYET,10,14,0,207,0,1,1,1,38
Korian Wilson,122662,CB,LA MONROE,2,0,0,209,0,0,0,0,12
Ben Bell,122665,ED,VA TECH,12,16,0,337,11,0,0,3,19
Kershawn Fisher,122670,ED,W MICHIGAN,12,6,0,347,1,0,0,3,16
Keveion'ta Spears,122687,DI,SMU,12,5,0,287,2,0,0,1,12
Cedric Woods,122690,CB,LA TECH,10,2,1,208,0,0,7,0,27
Henry Bryant,122696,DI,GA STATE,11,9,0,175,2,0,0,1,11
Jared Dawson,122703,DI,NOTRE DAME,11,3,0,258,5,0,0,1,14
Mason Reiger,122721,ED,WISCONSIN,12,15,0,349,7,0,0,6,22
Tahj Chambers,122740,LB,OLE MISS,12,7,0,226,1,0,2,0,25
Kedrick Bingley-Jones,122821,DI,MISS STATE,12,6,0,227,0,0,0,0,14
Jalen Brooks,122823,LB,MO STATE,11,11,2,230,1,0,1,0,46
Ja'Qurious Conley,122827,S,CHARLOTTE,11,11,1,136,0,3,4,0,49
Tony Grimes,122837,CB,PURDUE,11,6,0,273,0,0,4,0,30
Devan Boykin,122855,S,INDIANA,12,10,1,190,2,2,1,0,31
Jayland Parker,122879,LB,MARSHALL,7,10,0,214,3,0,0,0,35
Josh Pierre-Louis,122880,S,MARSHALL,12,11,0,214,0,0,0,1,23
Jordan Botelho,122894,ED,NOTRE DAME,12,9,0,258,2,0,0,1,17
Aidan Keanaaina,122903,DI,CAL,12,18,0,130,0,0,0,2,26
Caleb Offord,122908,CB,KENNESAW,10,7,1,200,0,0,8,1,37
Noah Arinze,122917,ED,COAST CAR,12,11,2,141,9,0,0,3,23
Joshua Eaton,122924,CB,MICH STATE,12,2,0,223,0,0,1,0,20
DJ Graham II,122926,CB,KANSAS,11,1,0,198,0,0,3,0,25
Reggie Grimes II,122927,ED,MEMPHIS,9,0,0,218,0,0,0,0,2
Justin Harrington,122928,S,W VIRGINIA,7,2,0,343,0,0,0,0,4
Shane Whitter,122949,LB,N TEXAS,9,16,1,251,3,1,1,0,41
Jeff Roberson,122986,LB,MINNESOTA,7,2,0,225,0,0,0,0,4
Nick Session,122990,S,NEW MEX ST,12,16,0,242,0,0,5,0,56
Rashad Battle,123003,CB,PITTSBURGH,10,4,0,268,0,0,4,1,42
Dayon Hayes,123010,ED,TEXAS A&M,13,1,1,312,6,0,0,4,11
Bangally Kamara,123012,LB,KANSAS,11,8,1,198,4,0,3,2,44
Buddy Mack III,123015,CB,S CAROLINA,1,0,0,289,0,0,0,0,2
Leon Lowery Jr.,123045,ED,ILLINOIS,11,3,1,187,0,0,0,2,13
Anwar Sparrow,123054,LB,SYRACUSE,11,11,0,304,1,0,3,1,20
Stefon Thompson,123055,LB,FLORIDA ST,10,10,1,167,0,0,0,4,25
Bud Clark,123066,S,TCU,10,9,0,305,1,4,4,1,41
Jai'Onte' McMillan,123089,CB,MINNESOTA,11,3,0,225,1,0,1,0,22
Xavion Alford,123103,S,ARIZONA ST,2,4,0,110,0,0,0,0,5
Prince Dorbah,123113,ED,ARIZONA ST,10,4,1,110,6,0,0,4,9
Sawyer Goram-Welch,123116,DI,COAST CAR,12,5,0,141,0,0,0,2,15
Troy Omeire,123124,WR,UNLV,1,0,0,325,0,0,0,0,0
Trent Low,123146,LB,TEXAS TECH,1,0,0,315,0,0,0,0,1
Bryce Ramirez,123156,LB,TEXAS TECH,10,4,1,315,1,0,0,1,13
Adonis Friloux,123216,DI,BAYLOR,10,1,0,118,0,0,0,0,5
Jesus Machado,123224,LB,HOUSTON,2,1,0,182,0,0,0,0,1
Everitt Rogers,123261,DI,HOUSTON,6,0,0,182,0,0,0,0,0
Mac Harris,123285,LB,USF,12,25,3,327,2,2,3,6,69
Ben Knox,123286,CB,USF,11,3,0,327,0,0,2,0,10
Justin Beadles,123341,ED,LOUISVILLE,12,5,0,210,0,0,0,0,7
Alec Bryant,123343,ED,ILLINOIS,12,10,0,187,3,0,0,1,10
Nick Andersen,123370,S,WAKE,12,22,0,339,0,0,6,1,65
James Ash,123371,DI,AUBURN,2,0,0,115,0,0,0,0,0
Akheem Mesidor,123427,ED,MIAMI FL,12,13,3,220,4,0,0,9,21
JaQues Evans,123449,ED,COLO STATE,5,5,0,144,1,0,0,0,13
Aaron Key,123454,LB,UCONN,12,8,1,146,0,1,2,1,21
Kendrick Simpkins,123466,S,BAYLOR,11,3,1,118,2,0,0,1,18
Jason Scott,123549,S,DELAWARE,8,2,0,151,0,0,1,0,14
Ben Blevins,123556,LB,CINCINNATI,2,1,0,138,0,0,0,0,2
De'Arre McDonald,123572,CB,MIDDLE TN,12,5,0,224,0,0,7,0,28
Sterling Miles,123574,ED,E MICHIGAN,10,10,0,160,3,0,1,1,23
Jadon Thompson,123583,WR,MEMPHIS,1,0,0,218,0,0,0,0,0
Justin Wodtly,123586,ED,ARIZONA ST,11,6,0,110,3,0,0,6,23
Luis Medina,123715,DI,TROY,12,6,1,318,2,0,0,2,15
Cam Williams,123730,ED,MICH STATE,12,0,0,223,1,0,0,2,13
Josh Celiscar,123738,DI,USF,12,8,0,327,5,0,0,3,14
Kervins Choute,123739,DI,UCONN,11,5,0,146,0,0,0,0,7
Jaiden Francois,123745,CB,DUKE,12,19,1,154,1,0,1,0,44
Olasunkonmi Agunloye,123766,DI,FIU,12,9,0,166,0,0,1,3,7
Jahmeer Carter,123770,DI,VIRGINIA,12,3,0,335,1,0,0,0,7
Dave Herard,123779,S,W KENTUCKY,12,17,1,346,0,0,3,0,44
Xavier McIver,123825,DI,E CAROLINA,1,1,0,156,0,0,0,1,2
Teagan Wilk,123843,S,E CAROLINA,12,5,0,156,1,2,3,0,43
Ahmon Green,123857,TE,GA SOUTHRN,1,0,0,174,0,0,0,0,0
Jamil Burroughs,123910,DI,MISS STATE,11,4,0,227,1,0,0,0,8
Jah-Marien Latham,123924,ED,ALABAMA,1,1,0,103,0,0,0,0,0
Jahquez Robinson,123931,S,AUBURN,12,9,0,115,0,0,2,0,25
Myles Slusher,123962,S,PURDUE,10,18,1,273,0,1,2,1,46
Eric Thomas Jr.,123966,ED,SO MISS,10,3,0,296,0,0,0,1,2
Jay Hardy,123987,DI,AUBURN,11,4,0,115,0,0,0,0,8
Romello Height,123988,ED,TEXAS TECH,12,4,3,315,9,0,1,8,17
Zykeivous Walker,124007,DI,AUBURN,12,3,0,115,1,0,0,0,6
Jehlen Cannady,124018,S,TULSA,6,1,0,320,0,0,0,0,0
Patrick Taylor,124041,CB,JVILLE ST,3,1,0,196,0,0,0,0,1
Josaih Hayes,124065,DI,KENTUCKY,6,3,0,202,0,0,0,0,2
Rickey Hyatt Jr.,124066,S,OHIO,6,0,0,259,0,0,1,0,1
Jacobian Guillory II,124097,DI,LSU,12,8,0,211,0,0,0,1,13
Eric Taylor,124115,DI,COAST CAR,1,0,0,141,0,0,0,0,0
Demon Clowney,124130,ED,S CAROLINA,7,0,0,289,1,0,0,0,5
Armondous Cooley,124161,DI,TULANE,13,1,0,319,0,0,0,0,9
J.J. Hester,124207,WR,KENTUCKY,1,0,0,202,0,0,0,0,0
Tyler Jones,124208,S,UTEP,7,1,0,330,0,0,0,0,0
Dominick Hill,124239,S,SO MISS,6,0,0,296,0,0,0,0,3
Joey Hunter,124240,CB,MEMPHIS,3,0,0,218,0,0,0,0,2
Dominic Bailey,124267,ED,TENNESSEE,12,5,1,307,6,0,0,6,17
Bryson Eason,124276,DI,TENNESSEE,12,9,0,307,3,0,0,0,13
Martavius French,124277,LB,COLORADO,10,9,0,143,2,0,0,1,19
Key Lawrence,124286,S,UCLA,12,14,2,324,0,1,0,0,55
William Wright,124304,CB,TENNESSEE,9,2,0,307,0,1,0,0,3
Josh Moten,124332,CB,SO MISS,12,9,0,296,0,5,2,0,47
Dallas Walker IV,124342,DI,AUBURN,12,5,1,115,0,0,0,0,15
Mike Wright Jr.,124366,QB,E CAROLINA,6,0,0,156,0,1,0,0,3
Avery Helm,124379,CB,TCU,3,0,0,305,0,0,1,0,5
Jalen Lee,124385,DI,UNLV,12,12,0,325,0,0,0,1,12
Mordecai McDaniel,124387,S,OKLA STATE,8,5,0,262,0,0,1,1,30
Jahari Rogers,124394,CB,COLO STATE,12,3,0,144,1,1,3,1,29
James Williams,124654,ED,FLORIDA ST,11,3,0,167,6,0,0,3,12
Jack Tchienchou,124782,S,TULANE,13,15,0,319,0,1,2,1,59
Juandarion Silas,124924,LB,KENNESAW,9,3,0,200,0,0,0,1,12
Logan Muckey,124972,WR,MISSOURI,1,0,0,229,0,0,0,0,0
Kendrick Bell,125137,WR,MICHIGAN,1,0,0,222,0,0,0,0,0
Michael Mack II,125273,CB,OHIO,10,6,0,259,0,2,0,0,26
Cole Wisniewski,125313,S,TEXAS TECH,12,17,1,315,0,0,3,1,45
Muheem McCargo,125333,S,BALL ST,12,11,0,117,0,1,1,0,31
Demerick Morris,125335,DI,TEMPLE,11,2,0,306,0,0,0,1,7
Yessman Green,125356,S,UTEP,7,1,0,330,0,0,0,0,17
Dylan Hasz,126029,S,APP STATE,10,9,1,108,0,0,1,0,21
Maurion Horn,126328,CB,TEXAS TECH,7,0,0,315,0,0,0,0,2
Langston Patterson,126465,LB,VANDERBILT,12,21,0,333,4,0,0,0,46
Tyler Gant,126535,DI,NWESTERN,6,1,0,256,1,0,0,0,3
Michael Teason,126548,LB,TCU,3,0,0,305,0,0,0,0,5
Justin Weaver,126597,CB,ARMY,9,2,1,114,0,1,1,0,22
Donovan Rieman,126620,ED,LA TECH,12,3,0,208,1,0,0,4,18
Avyonne Jones,127249,S,COAST CAR,12,12,0,141,0,1,3,0,48
Brady Boyd,127298,WR,UTAH ST,1,0,0,329,0,0,0,0,0
Pete Schuh,127337,S,MARSHALL,1,0,0,214,0,0,0,0,0
Jayden Rowe,127409,CB,KANSAS ST,2,0,0,199,0,0,0,0,0
AJ Green,127442,HB,ARKANSAS,1,0,0,111,0,0,0,0,1
Ejike Adele,127510,ED,RICE,4,1,0,275,1,0,0,0,5
Grayson Tempest,127630,WR,TULSA,1,0,0,320,0,0,0,0,0
Devin Robinson,127648,CB,TULSA,12,19,0,320,1,1,3,0,34
Micaiah Bivines,127852,CB,LA LAFAYET,2,1,0,207,0,0,0,0,3
JK Johnson,128013,CB,OKLA STATE,8,1,0,262,0,0,2,0,15
Christian Gray,128036,CB,NOTRE DAME,10,4,0,258,0,2,8,0,16
Aaron Beckwith,128074,DI,TEMPLE,8,3,0,306,0,0,0,0,5
Nahji Logan,128090,LB,NEVADA,4,4,0,239,1,0,0,1,6
Latrell Caples,128119,WR,BOISE ST,1,0,0,120,0,0,0,0,0
Chase Wilson,128170,LB,W VIRGINIA,11,18,1,343,0,2,1,2,33
Malik Sherrod,128189,HB,BOISE ST,1,0,0,120,0,0,0,0,0
Riley Wilson,128218,ED,ARIZONA,10,6,0,109,5,0,1,3,35
Teivis Tuioti,128247,DI,S DIEGO ST,8,0,0,284,0,0,0,0,1
Thomas Witte,128249,DI,NEVADA,12,11,1,239,2,0,0,1,21
Tavian Combs,128258,S,NEW MEXICO,12,15,0,241,0,1,4,1,51
Waisale Muavesi,128364,DI,UNLV,12,1,0,325,0,0,0,1,4
Mata Hola,128383,ED,S JOSE ST,11,8,0,285,0,0,0,0,13
Crew Wakley,128402,S,PURDUE,3,3,0,273,0,0,1,0,7
Sabastian Harsh,128416,ED,NC STATE,12,9,0,248,5,0,0,4,22
Oluwaseyi Omotosho,128425,ED,W VIRGINIA,3,0,0,343,0,0,0,0,0
Braden Siders,128432,ED,W VIRGINIA,12,8,2,343,4,0,1,2,16
Mana Taimani,128436,DI,COLORADO,3,0,0,143,0,0,0,0,2
Michael Boudoin III,128789,LB,TEXAS ST,9,9,0,314,3,1,1,1,16
Mason Green,128892,ED,NWESTERN,1,0,0,256,0,0,0,0,0
Jayden Marable,129183,DI,MEMPHIS,12,3,0,218,0,0,0,0,4
Arion Carter,129186,LB,TENNESSEE,10,21,1,307,0,0,1,1,51
Mose Phillips III,129334,S,MISSOURI,7,0,1,229,0,0,1,0,4
Jordan Walker,129403,S,W VIRGINIA,7,5,0,343,0,1,0,0,12
Chris Keys Jr.,129445,S,FAU,12,10,0,165,0,1,1,0,37
Damarjhe Lewis,129447,DI,SMU,2,0,0,287,0,0,0,0,0
Brenden Deasfernandes,129465,CB,C MICHIGAN,12,5,0,134,0,2,3,0,16
Ethan Hurkett,129471,ED,IOWA,12,8,1,192,3,0,0,5,16
Devyn King,129521,CB,HAWAII,11,1,0,180,0,0,4,0,16
Nikhai Hill-Green,129582,LB,ALABAMA,13,8,2,103,1,0,0,0,33
Avery Dunn,129611,ED,TOLEDO,10,6,0,316,0,0,0,0,5
Devin Hightower,129621,LB,UAB,12,26,0,321,1,1,0,1,52
Jasiyah Robinson,129632,ED,E CAROLINA,12,4,1,156,3,0,0,5,15
Darius Snow,129635,LB,MICH STATE,12,9,0,223,0,0,0,1,16
Lucas Finnessy,129651,ED,MINNESOTA,11,3,0,225,1,0,0,0,6
Gage Keys,129657,DI,KANSAS,4,0,0,198,1,0,0,0,2
Jalen Logan-Redding,129661,DI,MINNESOTA,12,7,0,225,2,0,0,0,9
Marquis Black,129675,DI,UCONN,12,5,0,146,0,0,0,1,6
Jimari Butler,129679,ED,LSU,11,5,0,211,3,0,0,2,13
Tamon Lynum,129699,CB,PITTSBURGH,9,6,0,268,1,1,1,0,17
Jaheem Joseph,129726,S,UNLV,12,9,2,325,1,0,1,4,47
Gunner Maldonado,129727,S,KANSAS ST,12,10,0,199,0,2,1,0,35
Nigel Williams,129739,LB,LOUISVILLE,3,0,0,210,0,0,0,0,2
Darrion Henry-Young,129748,ED,COAST CAR,12,5,0,141,1,0,0,0,6
Cameron Martinez,129752,CB,BOSTON COL,4,2,0,121,1,0,0,0,6
Mitchell Melton,129753,ED,VIRGINIA,12,8,3,335,6,1,1,6,26
Cole Brevard,129766,DI,TEXAS,12,3,0,311,0,0,0,0,9
Zuriah Fisher,129778,ED,PENN STATE,11,9,1,266,7,0,0,1,9
Anthony Romphf,129830,CB,TULSA,1,0,0,320,0,0,0,0,0
Antonio Stevens,129833,S,KENNESAW,11,13,0,200,0,1,3,0,20
Andrew Awe,129839,LB,RICE,12,22,1,275,1,0,1,5,69
Jordan Dunbar,129844,CB,MO STATE,12,6,1,230,0,2,10,0,21
Plae Wyatt,129868,S,RICE,4,3,0,275,0,1,0,0,8
Wesley Bailey,129871,ED,LOUISVILLE,12,10,0,210,6,0,0,9,17
Shawn Collins,129874,ED,APP STATE,3,0,0,108,0,0,0,0,1
Rene Konga,129880,DI,LOUISVILLE,12,10,0,210,2,0,1,2,19
Caleb Patterson,129898,ED,FIU,1,1,0,166,0,0,0,0,0
Ben Barten,129913,DI,WISCONSIN,12,3,0,349,0,0,0,1,15
James Thompson Jr.,129930,DI,ILLINOIS,12,7,0,187,2,0,0,1,28
Aaron Witt,129937,ED,WISCONSIN,11,5,0,349,0,0,0,0,10
Preston Zachman,129939,S,WISCONSIN,3,1,0,349,0,2,0,0,11
Ronald Jackson Jr.,130297,CB,OHIO,2,1,0,259,0,0,0,0,1
DiMarco Johnson,130299,S,AKRON,11,6,0,102,0,1,3,0,40
Chris Williams,130393,LB,BOWL GREEN,1,0,0,122,0,0,0,0,0
Jalen McNair,130415,S,BUFFALO,12,11,0,126,1,2,4,0,39
George Wolo,130424,DI,BUFFALO,12,10,0,126,0,0,0,1,15
Mikah Coleman,130451,ED,CINCINNATI,12,11,0,138,1,0,0,3,17
Terrell Miller,130497,CB,KENT STATE,11,4,0,201,0,2,5,0,27
Luke Murphy,130498,LB,COAST CAR,10,8,0,141,1,0,1,1,28
CJ Brown,130541,S,SM HOUSTON,10,19,3,281,0,1,3,0,52
Ivan Davis,130546,ED,N ILLINOIS,6,0,0,254,0,0,0,0,0
